est_diameter_min,relative_velocity,miss_distance,absolute_magnitude
0.1925550782,64489.4731108094,39008506.0618344,20.7
0.0342416731,67031.1409579124,53359100.78017805,24.45
0.0231502122,87996.5650386594,813806.473764561,25.3
0.0447254765,56347.5504223825,10382359.763710069,23.87
0.0667659413,30616.622244897,34308254.06746433,23.0
0.0699125232,53268.7701636742,5590422.974763752,22.9
0.0067694748,28772.6210687919,61912885.46225216,27.97
0.0530340723,46557.3460741614,33365533.933034465,23.5
1.4208720673,36433.1869976246,29643353.78511056,16.36
0.0802703167,28742.9370972346,9147351.19693278,22.6
0.2424124811,53811.739655991,51005185.5961041,20.2
0.046190746,70741.4415057713,6290923.946991378,23.8
0.011982708,18000.1853183561,3877758.192777162,26.73
0.1979497587,27803.251585152,36128864.7828983,20.64
0.0278326768,48766.3405608038,55885777.35900578,24.9
0.0291443905,61764.9031418015,6437962.047837808,24.8
0.022108281,30716.7008448515,10901735.608508166,25.4
0.096506147,15386.6946421193,30341880.843363103,22.2
0.004534767,23112.0208621443,721368.169676908,28.84
0.0201629919,42690.4543010984,48160253.71576967,25.6
0.0133215567,25088.7599403295,38065086.43768399,26.5
0.1108038821,38813.3869638805,15213291.541279083,21.9
0.008405334,20951.7648347493,4687722.469647578,27.5
0.2111324448,66389.5629336733,71488665.6607397,20.5
0.0054020049,40328.6880301834,910559.629216624,28.46
0.0174002295,17361.0310447175,34977616.78160378,25.92
0.0766575574,79445.6068016999,27971485.628814645,22.7
0.1272198785,140894.7935353376,19186532.14536138,21.6
0.4726666672,57417.2127585126,57261337.014192685,18.75
0.0160160338,69150.510398718,41201051.66911591,26.1
0.2424124811,80030.7231660176,8158983.710917699,20.2
0.0201629919,39479.9801917032,818067.12582067,25.6
0.0271991277,66183.4531923923,64511481.5461977,24.95
0.0334622374,48848.9927289455,59645175.242937215,24.5
0.0142087207,62396.9067609472,59446650.17781097,26.36
0.3771854893,46055.936435922,60856925.21551434,19.24
0.3439972547,64480.8114714697,16166454.669179823,19.44
0.3720103103,33646.690733549,63391419.16567699,19.27
0.0278326768,33919.282213097,5461205.046990657,24.9
0.0530340723,23518.2733909923,27470813.07819585,23.5
0.1460679643,40427.3945971188,14692512.214144008,21.3
0.4154846434,99482.2103584343,16277655.82235883,19.03
0.0231502122,29929.6527791532,7093721.139507964,25.3
0.0334622374,28585.8689401584,1613904.202636571,24.5
0.5553349116,31794.9289969762,22682415.89453204,18.4
0.0067383719,20436.4698584862,3686889.965511551,27.98
0.0167708462,40397.6781109829,46367011.15274328,26.0
0.0160160338,26949.0043627318,55482512.64899753,26.1
0.0028877193,12949.584447678,27023947.1564291,29.82
0.2914439045,65910.2265227693,37471333.1648444,19.8
0.0231502122,38818.8782838846,24376070.736625392,25.3
0.3009920165,84065.3276522904,55355456.66476232,19.73
0.0116025908,16980.7856826647,56191153.42084929,26.8
0.0350392641,25393.0944783009,7417542.962797588,24.4
0.0060333008,33856.3349132048,472405.374851663,28.22
0.0056827032,78211.5350182258,74347653.29318593,28.35
0.0040602706,64748.9340561571,60802747.74850236,29.08
0.0530340723,54609.7264201991,15578988.710580386,23.5
0.0101054342,21768.9496669228,41591556.48864165,27.1
0.0043107712,11874.4257724821,40657471.33774542,28.95
0.3361669212,9850.1345779779,41827488.47124183,19.49
0.0105816886,59320.4164285176,63105822.79956679,27.0
0.0073207399,29352.9573085565,42386530.101511694,27.8
0.0201629919,35919.7845254406,38813142.23905784,25.6
0.0183888672,25809.93515338,3265268.609508362,25.8
0.0802703167,34397.9958797158,59554113.25421336,22.6
0.0105816886,51305.5078206264,57404368.39040755,27.0
0.1740022951,48538.8774619297,64052292.17077438,20.92
0.0075954757,6907.0153193453,2527627.213452428,27.72
0.0147419515,19399.792077387,26047414.088633552,26.28
0.0139493823,6836.3530092665,4186096.36724562,26.4
0.1623883902,53176.6296079909,27642644.34819291,21.07
0.2412986969,24146.4505592229,52640840.40153189,20.21
0.0201629919,25565.3676726805,7297137.037717695,25.6
0.1661709017,71312.8288263419,72436503.46350333,21.02
0.4619074603,87821.0281057486,28812511.65942252,18.8
0.0291443905,16867.0025908107,5593902.441702508,24.8
0.0231502122,21198.5222058818,21772537.42929688,25.3
0.3455850738,89610.8292776484,37054540.78320545,19.43
0.0608912622,35586.5065579974,40065792.53856913,23.2
0.1332155667,57462.4195884662,49230909.8738246,21.5
0.1313877806,55615.4286274166,63507410.57729148,21.53
0.0802703167,13138.1232032684,43259980.76733208,22.6
0.1332155667,30102.0356763043,44986804.9577946,21.5
0.1579628558,77516.217363821,36651086.08390231,21.13
0.0407901194,19437.9351769645,13358128.47508738,24.07
0.0192555078,55334.7894056357,41388482.8404389,25.7
0.160160338,37878.3872136814,62475061.61669214,21.1
0.6615382752,55659.6267439295,60832333.61453375,18.02
0.0384197891,44047.0125441418,5436830.961313048,24.2
0.0183888672,20150.789058334,7947479.549550039,25.8
0.014878357,29142.1874315837,52933333.69320249,26.26
0.0321036917,46517.517620568,65381684.20290378,24.59
0.0699125232,31263.3638527982,42632865.25462976,22.9
0.1677084622,33472.0557782342,45060599.01398223,21.0
0.0160899605,81206.3360980591,69874803.7344612,26.09
0.1677084622,53185.1030409503,34962407.465356626,21.0
0.1108038821,67748.7678235596,56111399.75951554,21.9
0.0291443905,22512.5709579177,70590275.59385078,24.8
0.6182369767,228242.2434668618,64982135.01031336,18.167
0.0253837029,26329.020721619,46264681.97604356,25.1
0.0242412481,28680.3484251226,39625236.5053611,25.2
0.0127219879,15913.9676030817,3622749.654352246,26.6
0.0041167546,26904.5084019119,73541014.66672435,29.05
0.008405334,52338.3404971644,60904323.041696,27.5
0.0175612318,50963.8005847037,31027103.070972104,25.9
0.0921626549,34801.2313393661,40696163.64499775,22.3
0.2658,32120.1578541905,72136970.45510542,20.0
0.1123453177,95973.3674979559,44043747.16601236,21.87
0.0608912622,62491.2164823564,53862860.53716067,23.2
0.0620233153,5581.6241036138,30640560.126636505,23.16
0.0555334912,41709.9687287522,71633765.04798988,23.4
0.0319561887,37783.9977137654,30065730.685156178,24.6
0.0257368254,48108.0489472206,9777954.434376284,25.07
0.0211132445,89191.2408824923,72839948.64838195,25.5
0.2914439045,59780.7110154593,40008751.94784279,19.8
0.1460679643,57264.6893461704,49730324.69531115,21.3
0.0058959661,21302.7332874432,29171714.979664344,28.27
0.1272198785,30819.0977061159,21007596.38169804,21.6
0.0099667824,16917.488467124,3165015.761485519,27.13
0.0391340663,15268.6299864943,17170626.88592445,24.16
0.0334622374,36179.7254461692,1860103.326411436,24.5
0.0921626549,53514.6573643056,23248962.924738742,22.3
0.0417402433,20440.3206911288,38812684.72389202,24.02
0.0350392641,60775.8755656248,70862508.87590685,24.4
0.0166170902,15830.8416480943,3758478.575100712,26.02
0.0110803882,68729.44844893,46004189.19466423,26.9
0.0053034072,27175.7939153459,19399489.18628269,28.5
0.0319561887,83836.2838820443,8655978.323103605,24.6
0.0175612318,40879.9339169843,1021931.204289134,25.9
0.012605352,33461.8382630752,28431688.24557126,26.62
0.0073207399,22222.964835138,11914613.613458296,27.8
0.022108281,20880.9964441774,3198644.180838346,25.4
0.0146067964,27728.8789121638,45207216.74481396,26.3
0.1108038821,22102.6740588434,33480778.4623232,21.9
0.0040230458,42349.6726164148,48706959.81983487,29.1
0.0133215567,7981.0636608587,2442832.657411786,26.5
0.0242412481,36090.8572759592,57546420.184809856,25.2
0.3051792326,112636.2519506153,61329580.41880889,19.7
0.0104365024,64705.4268944944,73126555.92209868,27.03
0.1214940408,38833.3200799037,18441927.267652687,21.7
0.3806755436,60708.7622031743,57676278.675702505,19.22
0.0608912622,16880.4124444889,31390125.819312263,23.2
0.0667659413,48225.1381809955,63344133.567817405,23.0
0.0127219879,19084.0596671667,36406162.0426126,26.6
0.0840533402,49612.32136769,3496118.82726357,22.5
0.1529519353,170893.0257857222,73910055.72241484,21.2
0.0439091446,17503.5644586574,40566811.991688654,23.91
0.0175612318,26717.8030978608,19604412.56726863,25.9
0.0699125232,53049.227492849,41743894.10899262,22.9
0.0766575574,29356.3221649028,9402152.78166434,22.7
0.096506147,45805.7797665653,42583675.70971889,22.2
0.4212646106,90191.8587835721,65960884.29575402,19.0
0.0483676488,19279.840462131,35713839.43634,23.7
0.096506147,30359.5108367882,54053295.85811008,22.2
0.0384197891,32786.3215793555,11450070.02554917,24.2
0.04411182,20513.7620721843,25806132.53108154,23.9
0.2111324448,11782.889270228,45309046.77326064,20.5
0.0322518756,54341.8325569364,3564967.387306024,24.58
0.0113908197,9639.3513279481,4684634.590093334,26.84
0.1113153296,53076.5504411836,64581887.85390067,21.89
0.0167708462,35448.4897867246,1509120.828000139,26.0
0.2597496533,28046.8579411687,51317375.3023738,20.05
0.2783267681,79025.5783983503,74609196.73032586,19.9
0.1382149359,45894.1035041366,62667727.86075728,21.42
0.0802703167,29586.9988024226,25137813.890396383,22.6
0.0065849878,13648.9437954444,63385224.04860413,28.03
0.058150704,16289.0267851288,29149760.35529803,23.3
0.046190746,44571.0864145198,2327146.006578061,23.8
0.0125474356,12758.028919501,4775291.826820128,26.63
0.0139493823,46651.0170471116,52318948.24116739,26.4
0.0880146521,63034.0915149187,18126291.5146084,22.4
0.1460679643,67175.4011054551,66814375.17992518,21.3
0.0483676488,58840.8405549955,52150364.74092803,23.7
0.1010543415,28767.0890196046,15709444.11193412,22.1
0.0732073989,67894.9389070556,58393195.456039056,22.8
0.0146067964,49422.4962403666,8168965.808310893,26.3
0.0699125232,66853.4968173233,49325407.183155775,22.9
0.0305179233,20500.3197775293,30049370.34793745,24.7
0.0530340723,23316.0690319067,35353867.33264424,23.5
0.0192555078,28312.1771288137,42044016.4731592,25.7
0.022108281,38029.6526820937,2818499.462603711,25.4
0.2914439045,63494.3549789579,55242866.42056143,19.8
0.065246163,56348.5840811694,34200850.48613485,23.05
0.02658,32755.6088173473,56443286.46381601,25.0
0.008405334,59449.4533145023,549635.903550217,27.5
0.8366715019,37283.4899098315,8416091.406654455,17.51
0.0074912618,35179.8200639127,1966661.216022021,27.75
0.040230458,26226.3134268042,26740078.13708464,24.1
0.2538370294,37770.2328552563,24236836.692903463,20.1
0.037201031,43484.6161372381,19755391.13585001,24.27
0.0201629919,22767.5286618832,57262382.53874633,25.6
0.0398616229,74493.2164198284,66823349.03255393,24.12
0.1529519353,51901.8554155295,59598866.33965128,21.2
0.0291443905,31040.6050492021,27303449.8328223,24.8
0.0355267088,93901.3972241357,1615224.747914422,24.37
0.0334622374,51775.7416322213,60750486.42076805,24.5
0.046190746,24244.3873639606,7099663.211783725,23.8
0.0699125232,28715.8050782707,27733705.88812317,22.9
0.0366906138,54675.0269721745,50647897.4427538,24.3
0.0699125232,97059.9837152974,47295494.35708098,22.9
0.2315021222,63843.4581928769,54387098.55209036,20.3
0.0555334912,31483.8069757892,13975931.400703903,23.4
0.4060270583,63305.5727215861,61864264.060131975,19.08
0.1198270801,63254.9641338619,69261782.89923644,21.73
0.0699125232,47875.6665392569,35476713.543058924,22.9
0.022108281,11393.0941043934,23448030.02782736,25.4
0.0253837029,36675.1080220162,28567125.71974939,25.1
0.1160259082,44452.4480621474,37339968.34307914,21.8
0.3520099801,23425.9210390746,20696271.381036527,19.39
0.0384197891,23695.5517687622,15232037.994443884,24.2
0.0287445144,36625.5738340139,19814663.128405266,24.83
0.0139493823,21842.4550834137,70598089.32995747,26.4
0.0506471459,38016.0046278788,37919571.96122393,23.6
0.2658,47433.9395915032,39104942.0249227,20.0
0.0728710415,45794.3769174157,29485859.79545685,22.81
0.1838886721,67457.8780532356,74046465.3134718,20.8
0.0251509837,40022.0339946487,6041620.323338912,25.12
0.0211132445,70226.4086478086,4037432.152512077,25.5
0.1214940408,30879.5784368112,26187368.520898465,21.7
0.0116025908,25017.7351492655,18616260.62186464,26.8
0.0350392641,21328.7420073879,39791535.76580386,24.4
0.0109788026,23724.4282515937,54071203.91993204,26.92
0.0535247906,75011.4265795067,38564380.30929264,23.48
0.063760979,34696.9892022059,23140237.137595054,23.1
0.0116025908,40521.6667853046,4814320.669440807,26.8
0.0557898221,32522.3724443905,5351226.003691042,23.39
0.1108038821,64072.8162783558,5448128.5326163,21.9
0.5527833794,31966.0025806943,44333658.20396953,18.41
0.1529519353,7409.0816346125,70804353.3472152,21.2
0.1332155667,36022.4623310213,64688879.05374171,21.5
0.0110803882,38127.3901776749,48605585.90033404,26.9
0.3895426161,26251.4287672003,14476007.2802182,19.17
0.096506147,64825.8666516547,38160104.661758296,22.2
0.0192555078,64374.7488322709,23454347.740354687,25.7
0.0138214936,36761.7726850046,4829079.277225231,26.42
0.1677084622,58749.0319267103,45841744.233583294,21.0
0.4411182,53761.9966664774,16143185.812565776,18.9
0.0219055911,21746.5535887383,47883853.3252056,25.42
0.0233644185,49574.5948213337,1564990.007565227,25.28
0.0133215567,39268.865704757,1528641.270624746,26.5
0.0085616008,22224.7116793261,3812294.164865162,27.46
0.160160338,49217.6409339708,56323392.83664194,21.1
0.1108038821,54625.7975509174,57306016.96123198,21.9
0.0101054342,42040.3506627622,41224223.96030487,27.1
0.0211132445,59068.7436422664,30631910.033718,25.5
0.0269497646,62788.4473134535,70644284.70341986,24.97
0.0802703167,71486.7101120063,37404724.054996274,22.6
0.1243240006,31451.0181876415,22937227.81647641,21.65
0.0305179233,32544.6513659154,5532695.430618376,24.7
0.4023045798,64066.6922051534,55812440.7731046,19.1
0.0840533402,35298.2122568466,33621027.93150732,22.5
0.0167708462,36524.4608834255,17060574.41999024,26.0
0.3195618867,101905.4275972938,72981527.33952038,19.6
0.0033462237,26525.4429421776,9219736.056144804,29.5
0.0608912622,24205.4758732419,19368082.08586235,23.2
0.0884209093,38431.9459496354,52566011.801274255,22.39
0.0350392641,32222.4895835045,48233856.13708584,24.4
0.0058150704,17933.7553071434,9642375.709889296,28.3
0.0088014652,43995.8641953031,21650572.320416912,27.4
0.0152951935,62343.3878389868,31278693.71694156,26.2
0.0530340723,41176.910511544,49620440.46714154,23.5
0.0404161533,33361.0622559798,20457933.22141591,24.09
0.0316632126,37193.9834030918,11856302.069148015,24.62
0.0076657557,24073.9962771068,61735501.58307409,27.7
0.4154846434,50659.5716591854,41206009.28268856,19.03
0.1805323255,26514.9332384969,36492469.79606808,20.84
0.0384197891,4888.3821648787,65478296.97571464,24.2
0.3195618867,41860.2786389298,44317184.47156534,19.6
0.0291443905,45243.9976405655,4965883.013790286,24.8
0.022108281,30807.0217704307,13400775.596510388,25.4
0.0530340723,66254.3987031191,72186093.09984882,23.5
0.0183888672,17371.4919750106,62599232.45640653,25.8
0.2424124811,30111.7298886894,43171889.41831174,20.2
0.4411182,73703.636439646,68159302.39734197,18.9
0.0253837029,53375.7812764414,57723673.0162538,25.1
0.1557955241,21685.15543811,67266706.70475174,21.16
0.0305179233,78733.9642358725,4562583.806513217,24.7
0.0880146521,50861.9887780136,52090964.61779712,22.4
0.0086408204,20417.6139920176,3936987.310582876,27.44
0.0322518756,13354.5696889804,64867626.50254504,24.58
0.1332155667,56520.7598137378,70818425.49525355,21.5
0.3669061375,58779.6144967282,37828091.158303216,19.3
0.2210828104,46481.362344657,24182006.90437935,20.4
0.1108038821,33230.1226445136,74502528.07845232,21.9
0.0345585074,53729.9091786755,41267058.48297963,24.43
0.745684261,39396.4534562602,68332613.68394628,17.76
0.0278326768,45143.0663765638,17080122.508301225,24.9
0.0062886146,14318.1460108193,11351790.941903532,28.13
0.3051792326,29659.5690518024,59179825.980739415,19.7
0.1847374636,48543.1499548411,16138040.648143504,20.79
0.1394938229,63899.137478835,19515984.69783972,21.4
0.0421264611,38027.4934045399,14875556.308250962,24.0
0.0506471459,34219.5966964972,4689589.98961751,23.6
0.0146067964,23296.786756782,35337214.292233065,26.3
0.0076657557,46581.2939476858,48643390.46390621,27.7
0.063760979,14876.6563919147,54167404.86476657,23.1
0.1108038821,49737.2639343433,26572697.104524337,21.9
0.0384197891,68761.7518484761,72561921.11170547,24.2
0.0146067964,48132.7137866848,58149135.89596072,26.3
0.1394938229,75565.5834330601,61999396.14521829,21.4
0.5553349116,29830.8249845402,67943845.14217913,18.4
0.1278070988,54469.4379413029,51030859.49279479,21.59
0.219055911,45914.7209071424,35389975.66580763,20.42
0.0116025908,35334.9878957676,74532749.03232123,26.8
0.0046190746,64937.7865803427,70133727.3688223,28.8
0.0384197891,58574.0145011036,65273822.1639419,24.2
0.0506471459,48283.3119892853,64083370.35035795,23.6
0.0350392641,48677.4268297394,39853546.77568052,24.4
0.0535247906,67859.967876224,7310605.5583506,23.48
0.0350392641,58647.0915807534,731188.043139874,24.4
0.233644185,137839.2263567118,37215594.708492175,20.28
0.0530340723,25702.0707905036,23739099.820965976,23.5
0.0667659413,31802.142179061,6405895.579845651,23.0
0.0088014652,23797.7547494927,1966310.035022196,27.4
0.2315021222,44887.5268318627,39207343.876267664,20.3
0.1332155667,48544.3794792514,34488178.35783158,21.5
0.1108038821,52757.3699237761,31862484.35507084,21.9
0.1332155667,74839.6984025491,30723570.892635047,21.5
0.0732073989,27824.3932977488,29316645.500838853,22.8
0.1326034968,34603.1494348519,52123900.668288015,21.51
0.0242412481,53118.4618044472,49453841.81648156,25.2
0.1010543415,48562.575132231,26395280.882286783,22.1
0.0766575574,31186.5281640648,12896465.468964038,22.7
0.0766575574,80668.399252892,12826790.814523656,22.7
